block_id,aggregate_id,aggregate_name
block_022134,bzk_01,bzk_01
block_022135,bzk_01,bzk_01
block_022136,bzk_01,bzk_01
block_022137,bzk_01,bzk_01
block_022138,bzk_01,bzk_01
block_022139,bzk_01,bzk_01
block_022140,bzk_01,bzk_01
block_022141,bzk_01,bzk_01
block_022142,bzk_01,bzk_01
block_022143,bzk_01,bzk_01
block_022144,bzk_01,bzk_01
block_022145,bzk_01,bzk_01
block_022146,bzk_01,bzk_01
block_022147,bzk_01,bzk_01
block_022148,bzk_01,bzk_01
block_022150,bzk_01,bzk_01
block_022151,bzk_01,bzk_01
block_022152,bzk_01,bzk_01
block_022153,bzk_01,bzk_01
block_022154,bzk_01,bzk_01
block_022155,bzk_01,bzk_01
block_022156,bzk_01,bzk_01
block_022157,bzk_01,bzk_01
block_022158,bzk_01,bzk_01
block_022738,bzk_01,bzk_01
block_023097,bzk_01,bzk_01
block_023159,bzk_01,bzk_01
block_023160,bzk_01,bzk_01
block_023181,bzk_01,bzk_01
block_023193,bzk_01,bzk_01
block_023195,bzk_01,bzk_01
block_023196,bzk_01,bzk_01
block_023204,bzk_01,bzk_01
block_023217,bzk_01,bzk_01
block_023218,bzk_01,bzk_01
block_023219,bzk_01,bzk_01
block_023220,bzk_01,bzk_01
block_023221,bzk_01,bzk_01
block_023246,bzk_01,bzk_01
block_023247,bzk_01,bzk_01
block_023273,bzk_01,bzk_01
